hhid,cid,vid,uid,does_hh_own,does_hh_has_access,hh_head_age,hh_head_educ_years,hh_has_electricity,hh_any_od,baseline_access,baseline_ownership,treat_cat,any_treatment
303525,3139,303,3,1,1,38,2,,0,.89999998,.69999999,Control,0
303915,3004,303,3,0,1,37,2,,0,.5714286,.42857143,Control,0
303238,3136,303,3,0,0,34,2,0,1,.5,.35714287,Control,0
303606,3139,303,3,1,1,32,2,,0,.89999998,.69999999,Control,0
303358,3137,303,3,0,0,28,2,,1,.77777779,.7037037,Control,0
303288,3133,303,3,0,1,38,9,0,0,.83333331,.75,Control,0
303163,3132,303,3,0,0,32,2,0,1,.71428573,.6785714,Control,0
303502,3140,303,3,0,1,22,13,1,0,.8888889,.72222221,Control,0
303117,3004,303,3,1,1,28,18,1,0,.55000001,.40000001,Control,0
303357,3137,303,3,0,1,35,1,1,0,.76923078,.73076922,Control,0
303575,3133,303,3,0,1,25,2,,0,.83783782,.75675678,Control,0
303313,3005,303,3,1,1,55,2,,0,.60000002,.46666667,Control,0
303400,3136,303,3,0,0,35,2,,1,.46666667,.33333334,Control,0
303804,3132,303,3,0,0,30,1,1,1,.71428573,.6785714,Control,0
303672,3136,303,3,1,1,32,8,,0,.46666667,.33333334,Control,0
303643,3138,303,3,1,1,30,13,,0,.2631579,.21052632,Control,0
303279,3133,303,3,0,0,28,9,0,1,.8611111,.77777779,Control,0
303144,3004,303,3,1,1,58,1,,0,.5714286,.42857143,Control,0
303576,3133,303,3,0,0,25,2,,1,.83783782,.75675678,Control,0
303660,3005,303,3,0,0,80,1,.m,1,.60000002,.46666667,Control,0
303680,3136,303,3,1,1,50,2,,0,.46666667,.33333334,Control,0
303462,3133,303,3,1,1,42,2,0,0,.83333331,.75,Control,0
303451,3003,303,3,0,0,70,2,0,1,.5714286,.52380955,Control,0
303534,3139,303,3,1,1,28,10,,1,.89999998,.69999999,Control,0
303220,3139,303,3,0,1,90,1,,0,.89999998,.69999999,Control,0
303424,3135,303,3,1,1,62,1,0,0,.5,.35714287,Control,0
303521,3139,303,3,1,1,65,12,1,0,.89655173,.68965518,Control,0
303274,3133,303,3,1,1,42,14,,0,.83783782,.75675678,Control,0
303422,3135,303,3,0,0,65,2,0,1,.42857143,.2857143,Control,0
303127,3004,303,3,1,1,48,1,,0,.5714286,.42857143,Control,0
303319,3005,303,3,1,1,35,8,,0,.60000002,.46666667,Control,0
303625,3139,303,3,1,1,28,2,,0,.89999998,.69999999,Control,0
303594,3133,303,3,0,1,45,9,0,0,.83333331,.75,Control,0
303216,3139,303,3,0,0,31,2,,1,.89999998,.69999999,Control,0
303401,3138,303,3,0,0,31,2,0,1,.27777779,.22222222,Control,0
303109,3004,303,3,0,0,55,2,1,1,.55000001,.40000001,Control,0
303242,3136,303,3,1,1,58,1,0,0,.42857143,.2857143,Control,0
303281,3133,303,3,1,1,35,2,,0,.83783782,.75675678,Control,0
303807,3132,303,3,1,1,31,2,0,0,.6785714,.64285713,Control,0
303350,3137,303,3,0,1,50,2,,0,.77777779,.7037037,Control,0
303321,3005,303,3,0,0,35,2,0,1,.64285713,.5,Control,0
303524,3139,303,3,1,1,25,9,1,0,.89655173,.68965518,Control,0
303802,3132,303,3,0,0,32,1,1,1,.71428573,.6785714,Control,0
303597,3133,303,3,1,1,52,2,,0,.83783782,.75675678,Control,0
303618,3139,303,3,1,1,32,2,0,0,.89655173,.68965518,Control,0
303565,3139,303,3,1,1,44,2,,0,.89999998,.69999999,Control,0
303273,3133,303,3,0,1,24,12,,1,.83783782,.75675678,Control,0
303688,3003,303,3,0,0,60,1,0,1,.61904764,.52380955,Control,0
303465,3003,303,3,1,1,47,2,,0,.59090906,.5,Control,0
303461,3133,303,3,0,0,38,2,0,1,.83333331,.75,Control,0
303552,3140,303,3,0,1,60,2,0,1,.94444442,.72222221,Control,0
303156,3132,303,3,1,1,60,1,0,0,.6785714,.64285713,Control,0
303432,3003,303,3,0,1,40,9,,0,.59090906,.5,Control,0
303613,3139,303,3,1,1,32,10,,0,.89999998,.69999999,Control,0
303531,3139,303,3,0,1,24,9,,1,.89999998,.69999999,Control,0
303690,3003,303,3,0,0,48,10,0,1,.5714286,.47619048,Control,0
303616,3139,303,3,0,1,40,9,1,0,.89655173,.68965518,Control,0
303368,3136,303,3,0,1,85,1,,0,.46666667,.33333334,Control,0
303320,3005,303,3,1,1,65,2,0,0,.5714286,.42857143,Control,0
303383,3134,303,3,0,0,30,1,,1,.9375,.75,Control,0
303644,3138,303,3,1,1,32,2,0,0,.22222222,.16666667,Control,0
303515,3140,303,3,1,1,42,20,1,0,.8888889,.66666669,Control,0
303244,3136,303,3,0,0,48,1,,1,.46666667,.33333334,Control,0
303349,3137,303,3,1,1,55,2,,0,.77777779,.7037037,Control,0
303670,3138,303,3,0,0,55,1,,1,.2631579,.21052632,Control,0
303363,3137,303,3,0,0,32,6,0,1,.80769229,.73076922,Control,0
304407,3129,304,3,1,1,31,15,,0,.86956519,.60869563,LPP+Subsidy,1
304219,3130,304,3,0,1,22,2,0,0,.95238096,.52380955,LPP+Subsidy+Supply,1
304113,3131,304,3,0,0,38,1,,1,.25,.1875,LPP+Subsidy,1
304340,3130,304,3,0,1,25,7,0,0,.95238096,.52380955,LPP+Subsidy+Supply,1
304423,3130,304,3,1,1,26,15,1,0,.95238096,.52380955,LPP+Subsidy+Supply,1
304110,3131,304,3,0,0,52,1,0,1,.26666668,.2,LPP+Subsidy,1
304520,3127,304,3,0,1,35,8,1,0,1,.93333334,LPP+Subsidy+Supply,1
304512,3221,304,3,1,1,25,7,,0,.66666669,.58333331,LPP+Subsidy+Supply,1
304636,3128,304,3,1,1,28,9,1,0,.7037037,.51851851,LPP+Subsidy+Supply,1
304642,3128,304,3,1,1,56,2,0,0,.7037037,.48148149,LPP+Subsidy+Supply,1
304428,3130,304,3,1,1,47,1,0,0,.95238096,.47619048,LPP+Subsidy+Supply,1
304529,3129,304,3,1,1,21,9,,0,.86956519,.60869563,LPP+Subsidy,1
304429,3130,304,3,0,1,48,9,,0,.95454544,.5,LPP+Subsidy+Supply,1
304616,3128,304,3,1,1,24,10,0,0,.7037037,.51851851,LPP+Subsidy+Supply,1
304531,3221,304,3,1,1,30,9,1,0,.63636363,.54545456,LPP+Subsidy+Supply,1
304618,3128,304,3,0,0,40,7,,1,.71428573,.5,LPP+Subsidy+Supply,1
304639,3128,304,3,0,0,28,2,,1,.71428573,.5,LPP+Subsidy+Supply,1
304333,3130,304,3,1,1,40,2,1,0,.95238096,.47619048,LPP+Subsidy+Supply,1
304107,3131,304,3,0,0,34,10,,1,.25,.1875,LPP+Subsidy,1
304546,3130,304,3,1,1,42,1,,0,.95454544,.5,LPP+Subsidy+Supply,1
304609,3128,304,3,1,1,50,2,1,0,.7037037,.48148149,LPP+Subsidy+Supply,1
304536,3127,304,3,1,1,40,2,0,0,1,.86666667,LPP+Subsidy+Supply,1
304704,3129,304,3,1,1,32,2,,0,.86956519,.60869563,LPP+Subsidy,1
304623,3128,304,3,0,1,34,12,,0,.71428573,.5,LPP+Subsidy+Supply,1
304601,3129,304,3,1,1,50,9,,0,.86956519,.60869563,LPP+Subsidy,1
304335,3130,304,3,1,1,50,1,0,0,.95238096,.47619048,LPP+Subsidy+Supply,1
304319,3129,304,3,1,1,40,2,,0,.86956519,.60869563,LPP+Subsidy,1
304338,3130,304,3,1,1,36,9,,0,.95454544,.5,LPP+Subsidy+Supply,1
304414,3129,304,3,1,1,45,2,1,0,.86363637,.59090906,LPP+Subsidy,1
304703,3129,304,3,0,1,28,10,1,0,.86363637,.63636363,LPP+Subsidy,1
304334,3130,304,3,1,1,39,2,1,0,.95238096,.47619048,LPP+Subsidy+Supply,1
304121,3131,304,3,1,1,48,2,0,0,.2,.13333334,LPP+Subsidy,1
304508,3221,304,3,0,0,30,1,0,1,.72727275,.63636363,LPP+Subsidy+Supply,1
304702,3129,304,3,1,1,32,1,,0,.86956519,.60869563,LPP+Subsidy,1
304620,3128,304,3,1,1,28,9,1,0,.7037037,.51851851,LPP+Subsidy+Supply,1
304218,3130,304,3,0,1,36,2,,0,.95454544,.5,LPP+Subsidy+Supply,1
304418,3129,304,3,0,1,33,14,,0,.86956519,.60869563,LPP+Subsidy,1
304426,3130,304,3,1,1,34,9,1,0,.95238096,.52380955,LPP+Subsidy+Supply,1
304504,3221,304,3,1,1,35,2,1,0,.72727275,.63636363,LPP+Subsidy+Supply,1
304101,3131,304,3,0,0,23,11,,1,.25,.1875,LPP+Subsidy,1
304118,3131,304,3,1,1,50,7,,0,.25,.1875,LPP+Subsidy,1
304318,3129,304,3,0,0,70,2,0,1,.86363637,.63636363,LPP+Subsidy,1
304425,3130,304,3,1,1,50,2,,0,.95454544,.5,LPP+Subsidy+Supply,1
304416,3129,304,3,1,1,38,1,,0,.86956519,.60869563,LPP+Subsidy,1
304214,3130,304,3,1,1,33,20,,0,.95454544,.5,LPP+Subsidy+Supply,1
304607,3128,304,3,1,1,55,9,1,0,.7037037,.48148149,LPP+Subsidy+Supply,1
304320,3129,304,3,0,0,44,2,0,1,.86363637,.63636363,LPP+Subsidy,1
304323,3129,304,3,1,1,25,21,,0,.86956519,.60869563,LPP+Subsidy,1
304308,3129,304,3,0,0,25,1,,1,.86956519,.60869563,LPP+Subsidy,1
304208,3128,304,3,0,1,24,9,,0,.71428573,.5,LPP+Subsidy+Supply,1
304502,3221,304,3,0,0,22,11,1,1,.63636363,.54545456,LPP+Subsidy+Supply,1
304505,3221,304,3,0,0,50,1,,1,.66666669,.58333331,LPP+Subsidy+Supply,1
304331,3129,304,3,1,1,52,1,,0,.86956519,.60869563,LPP+Subsidy,1
304104,3131,304,3,0,0,36,2,,1,.25,.1875,LPP+Subsidy,1
304509,3221,304,3,1,1,55,11,,0,.66666669,.58333331,LPP+Subsidy+Supply,1
304514,3221,304,3,1,1,60,8,0,0,.63636363,.54545456,LPP+Subsidy+Supply,1
304610,3128,304,3,1,1,28,10,,0,.71428573,.5,LPP+Subsidy+Supply,1
304604,3128,304,3,1,1,65,2,,0,.71428573,.5,LPP+Subsidy+Supply,1
304222,3130,304,3,0,1,30,9,,0,.95454544,.5,LPP+Subsidy+Supply,1
304303,3128,304,3,0,1,26,2,,0,.71428573,.5,LPP+Subsidy+Supply,1
304510,3221,304,3,1,1,25,2,,0,.66666669,.58333331,LPP+Subsidy+Supply,1
304103,3131,304,3,0,0,22,2,0,1,.26666668,.2,LPP+Subsidy,1
304403,3131,304,3,1,1,35,2,,0,.25,.1875,LPP+Subsidy,1
304513,3221,304,3,1,1,48,2,0,1,.72727275,.63636363,LPP+Subsidy+Supply,1
304516,3221,304,3,1,1,40,2,,0,.66666669,.58333331,LPP+Subsidy+Supply,1
304313,3129,304,3,1,1,40,18,,0,.86956519,.60869563,LPP+Subsidy,1
304626,3128,304,3,0,1,31,15,0,0,.7037037,.51851851,LPP+Subsidy+Supply,1
304411,3129,304,3,1,1,30,1,,0,.86956519,.60869563,LPP+Subsidy,1
304305,3128,304,3,0,1,52,12,,0,.71428573,.5,LPP+Subsidy+Supply,1
304339,3130,304,3,0,1,80,1,0,0,.95238096,.47619048,LPP+Subsidy+Supply,1
304511,3221,304,3,0,0,39,2,,1,.66666669,.58333331,LPP+Subsidy+Supply,1
304524,3127,304,3,1,1,52,2,1,0,1,.86666667,LPP+Subsidy+Supply,1
304109,3131,304,3,0,0,70,2,,1,.25,.1875,LPP+Subsidy,1
304434,3130,304,3,1,1,35,1,0,0,.95238096,.47619048,LPP+Subsidy+Supply,1
304614,3128,304,3,0,1,80,1,0,0,.74074072,.51851851,LPP+Subsidy+Supply,1
304108,3131,304,3,0,0,41,2,0,1,.26666668,.2,LPP+Subsidy,1
304622,3128,304,3,0,1,32,10,,0,.71428573,.5,LPP+Subsidy+Supply,1
304621,3128,304,3,0,1,24,12,,0,.71428573,.5,LPP+Subsidy+Supply,1
304433,3130,304,3,1,1,35,1,,0,.95454544,.5,LPP+Subsidy+Supply,1
304540,3127,304,3,1,1,29,12,1,0,1,.86666667,LPP+Subsidy+Supply,1
304533,3127,304,3,1,1,52,8,1,0,1,.86666667,LPP+Subsidy+Supply,1
304432,3130,304,3,1,1,62,1,,0,.95454544,.5,LPP+Subsidy+Supply,1
304301,3221,304,3,1,1,45,1,,0,.66666669,.58333331,LPP+Subsidy+Supply,1
304701,3131,304,3,0,0,26,13,,1,.25,.1875,LPP+Subsidy,1
304535,3127,304,3,0,1,25,8,,0,1,.875,LPP+Subsidy+Supply,1
304501,3221,304,3,0,0,25,2,,1,.66666669,.58333331,LPP+Subsidy+Supply,1
304210,3128,304,3,0,0,60,1,,1,.71428573,.5,LPP+Subsidy+Supply,1
304538,3127,304,3,1,1,76,6,,0,1,.875,LPP+Subsidy+Supply,1
304507,3221,304,3,1,1,37,2,1,0,.63636363,.54545456,LPP+Subsidy+Supply,1
304224,3129,304,3,1,1,42,2,0,0,.86363637,.59090906,LPP+Subsidy,1
304321,3129,304,3,1,1,35,2,0,0,.86363637,.63636363,LPP+Subsidy,1
304641,3128,304,3,0,1,35,2,0,0,.74074072,.51851851,LPP+Subsidy+Supply,1
304207,3128,304,3,1,1,42,1,,0,.71428573,.5,LPP+Subsidy+Supply,1
304111,3131,304,3,0,0,41,2,0,1,.26666668,.2,LPP+Subsidy,1
304506,3221,304,3,0,0,45,2,,1,.66666669,.58333331,LPP+Subsidy+Supply,1
304615,3128,304,3,1,1,48,2,,0,.71428573,.5,LPP+Subsidy+Supply,1
304606,3128,304,3,0,0,38,1,,1,.71428573,.5,LPP+Subsidy+Supply,1
304326,3129,304,3,0,1,45,2,1,0,.86363637,.59090906,LPP+Subsidy,1
304541,3127,304,3,1,1,48,2,1,0,1,.86666667,LPP+Subsidy+Supply,1
304317,3129,304,3,1,1,60,1,,0,.86956519,.60869563,LPP+Subsidy,1
304309,3129,304,3,0,0,50,1,0,1,.90909094,.63636363,LPP+Subsidy,1
304617,3128,304,3,1,1,50,9,,0,.71428573,.5,LPP+Subsidy+Supply,1
304100,3131,304,3,0,0,34,2,,1,.25,.1875,LPP+Subsidy,1
304539,3127,304,3,1,1,42,2,,0,1,.875,LPP+Subsidy+Supply,1
304114,3131,304,3,0,0,55,1,,1,.25,.1875,LPP+Subsidy,1
304413,3129,304,3,1,1,34,2,1,0,.86363637,.63636363,LPP+Subsidy,1
304503,3221,304,3,1,1,45,9,0,0,.63636363,.54545456,LPP+Subsidy+Supply,1
304102,3131,304,3,0,0,36,1,0,1,.26666668,.2,LPP+Subsidy,1
304201,3128,304,3,0,1,25,10,,0,.71428573,.5,LPP+Subsidy+Supply,1
304209,3128,304,3,1,1,58,12,1,0,.7037037,.48148149,LPP+Subsidy+Supply,1
304519,3127,304,3,1,1,60,2,,0,1,.875,LPP+Subsidy+Supply,1
304330,3129,304,3,1,1,25,15,,0,.86956519,.60869563,LPP+Subsidy,1
304603,3128,304,3,1,1,62,9,,0,.71428573,.5,LPP+Subsidy+Supply,1
304122,3131,304,3,0,0,40,2,0,1,.26666668,.2,LPP+Subsidy,1
304128,3131,304,3,1,1,36,2,,0,.25,.1875,LPP+Subsidy,1
304532,3221,304,3,1,1,35,2,1,0,.63636363,.54545456,LPP+Subsidy+Supply,1
304439,3130,304,3,0,1,26,1,1,0,.95238096,.52380955,LPP+Subsidy+Supply,1
304125,3131,304,3,0,1,30,11,0,0,.2,.2,LPP+Subsidy,1
304613,3128,304,3,1,1,55,2,0,0,.74074072,.51851851,LPP+Subsidy+Supply,1
304525,3127,304,3,1,1,48,2,1,0,1,.86666667,LPP+Subsidy+Supply,1
304530,3127,304,3,1,1,50,9,1,0,1,.86666667,LPP+Subsidy+Supply,1
304105,3131,304,3,0,0,64,2,0,1,.26666668,.2,LPP+Subsidy,1
304211,3129,304,3,1,1,55,2,,0,.86956519,.60869563,LPP+Subsidy,1
304115,3131,304,3,0,0,36,2,0,1,.2,.13333334,LPP+Subsidy,1
304216,3130,304,3,1,1,43,2,,0,.95454544,.5,LPP+Subsidy+Supply,1
304700,3128,304,3,1,1,18,7,,0,.71428573,.5,LPP+Subsidy+Supply,1
304116,3131,304,3,1,1,42,6,,0,.25,.1875,LPP+Subsidy,1
304612,3128,304,3,1,1,26,6,,0,.71428573,.5,LPP+Subsidy+Supply,1
304404,3131,304,3,1,1,36,2,0,0,.26666668,.2,LPP+Subsidy,1
304526,3127,304,3,0,1,25,9,,0,1,.875,LPP+Subsidy+Supply,1
304611,3128,304,3,1,1,48,6,1,0,.74074072,.51851851,LPP+Subsidy+Supply,1
304542,3127,304,3,1,1,43,1,1,0,1,.86666667,LPP+Subsidy+Supply,1
304406,3221,304,3,0,1,27,13,1,0,.63636363,.54545456,LPP+Subsidy+Supply,1
304112,3131,304,3,0,0,35,Missing,0,1,.26666668,.2,LPP+Subsidy,1
304543,3127,304,3,1,1,50,2,0,0,1,.86666667,LPP+Subsidy+Supply,1
304304,3128,304,3,1,1,35,2,1,0,.7037037,.48148149,LPP+Subsidy+Supply,1
304217,3130,304,3,1,1,58,14,,0,.95454544,.5,LPP+Subsidy+Supply,1
304311,3129,304,3,1,1,35,20,,0,.86956519,.60869563,LPP+Subsidy,1
304608,3128,304,3,1,1,32,9,,0,.71428573,.5,LPP+Subsidy+Supply,1
304315,3129,304,3,1,1,42,1,1,0,.86363637,.59090906,LPP+Subsidy,1
304204,3128,304,3,1,1,42,2,1,0,.7037037,.48148149,LPP+Subsidy+Supply,1
304337,3130,304,3,1,1,38,2,,0,.95454544,.5,LPP+Subsidy+Supply,1
304129,3131,304,3,0,0,35,1,,1,.25,.1875,LPP+Subsidy,1
304435,3130,304,3,1,1,25,9,1,0,.95238096,.52380955,LPP+Subsidy+Supply,1
304644,3128,304,3,0,0,31,9,0,1,.7037037,.48148149,LPP+Subsidy+Supply,1
304527,3127,304,3,1,1,27,13,,0,1,.875,LPP+Subsidy+Supply,1
304602,3128,304,3,1,1,50,9,,0,.71428573,.5,LPP+Subsidy+Supply,1
304324,3129,304,3,1,1,50,2,0,0,.86363637,.59090906,LPP+Subsidy,1
304437,3130,304,3,1,1,60,2,1,0,.95238096,.47619048,LPP+Subsidy+Supply,1
304408,3129,304,3,0,0,35,10,0,1,.90909094,.63636363,LPP+Subsidy,1
304412,3129,304,3,0,1,60,1,1,0,.86363637,.59090906,LPP+Subsidy,1
304605,3128,304,3,1,1,26,7,0,0,.7037037,.51851851,LPP+Subsidy+Supply,1
304302,3128,304,3,0,0,38,1,1,1,.74074072,.51851851,LPP+Subsidy+Supply,1
304438,3130,304,3,1,1,52,1,,0,.95454544,.5,LPP+Subsidy+Supply,1
304106,3131,304,3,0,0,26,2,,1,.25,.1875,LPP+Subsidy,1
304523,3127,304,3,0,1,27,10,,0,1,.875,LPP+Subsidy+Supply,1
304430,3130,304,3,1,1,45,9,,0,.95454544,.5,LPP+Subsidy+Supply,1
304522,3127,304,3,1,1,44,2,1,0,1,.86666667,LPP+Subsidy+Supply,1
304120,3131,304,3,1,1,48,2,0,0,.26666668,.2,LPP+Subsidy,1
304307,3129,304,3,0,0,55,10,,1,.86956519,.60869563,LPP+Subsidy,1
304402,3131,304,3,1,1,35,1,,0,.25,.1875,LPP+Subsidy,1
304400,3130,304,3,1,1,32,1,0,0,.95238096,.47619048,LPP+Subsidy+Supply,1
304206,3128,304,3,0,1,21,9,,0,.71428573,.5,LPP+Subsidy+Supply,1
304518,3127,304,3,0,0,23,8,1,1,1,.93333334,LPP+Subsidy+Supply,1
304203,3128,304,3,0,0,35,8,1,1,.74074072,.51851851,LPP+Subsidy+Supply,1
304127,3131,304,3,0,0,32,2,0,1,.26666668,.2,LPP+Subsidy,1
304628,3128,304,3,1,1,40,13,.m,0,.71428573,.5,LPP+Subsidy+Supply,1
304515,3221,304,3,0,1,26,2,,0,.66666669,.58333331,LPP+Subsidy+Supply,1
304528,3127,304,3,1,1,55,2,1,0,1,.86666667,LPP+Subsidy+Supply,1
304422,3130,304,3,1,1,60,1,,0,.95454544,.5,LPP+Subsidy+Supply,1
304436,3130,304,3,0,1,28,8,1,0,.95238096,.52380955,LPP+Subsidy+Supply,1
304409,3129,304,3,0,0,32,2,,1,.86956519,.60869563,LPP+Subsidy,1
304329,3129,304,3,1,1,35,2,,0,.86956519,.60869563,LPP+Subsidy,1
304537,3127,304,3,1,1,47,2,,0,1,.875,LPP+Subsidy+Supply,1
304223,3130,304,3,1,1,27,14,1,0,.95238096,.52380955,LPP+Subsidy+Supply,1
304220,3130,304,3,0,1,40,2,1,0,.95238096,.52380955,LPP+Subsidy+Supply,1
305615,3113,305,3,0,0,40,6,,1,.85714287,.6857143,LPP+Subsidy+Supply,1
305608,3113,305,3,1,1,52,7,,0,.85714287,.6857143,LPP+Subsidy+Supply,1
305314,3007,305,3,1,1,52,1,,0,.89285713,.64285713,LPP+Subsidy+Supply,1
305325,3007,305,3,0,0,41,4,1,1,.8888889,.62962961,LPP+Subsidy+Supply,1
305629,3008,305,3,0,0,79,1,1,1,.83333331,.5,LPP+Subsidy+Supply,1
305122,3008,305,3,1,1,50,8,1,0,.83333331,.5,LPP+Subsidy+Supply,1
305623,3113,305,3,1,1,40,2,,0,.85714287,.6857143,LPP+Subsidy+Supply,1
305206,3009,305,3,1,1,70,2,,0,.85714287,.77142859,LPP+Subsidy+Supply,1
305542,3113,305,3,1,1,30,2,,0,.85714287,.6857143,LPP+Subsidy+Supply,1
305216,3009,305,3,0,0,60,2,,1,.85714287,.77142859,LPP+Subsidy+Supply,1
305700,3113,305,3,0,1,22,1,1,0,.88235295,.70588237,LPP+Subsidy+Supply,1
305245,3009,305,3,0,0,32,2,0,1,.85294116,.7647059,LPP+Subsidy+Supply,1
305512,3113,305,3,0,1,26,8,,1,.85714287,.6857143,LPP+Subsidy+Supply,1
305531,3113,305,3,1,1,47,15,1,0,.85294116,.70588237,LPP+Subsidy+Supply,1
305248,3009,305,3,1,1,60,2,1,0,.85294116,.7647059,LPP+Subsidy+Supply,1
305323,3007,305,3,0,1,50,1,1,1,.8888889,.66666669,LPP+Subsidy+Supply,1
305603,3113,305,3,1,1,54,12,1,0,.85294116,.67647058,LPP+Subsidy+Supply,1
305335,3007,305,3,1,1,34,2,,0,.89285713,.64285713,LPP+Subsidy+Supply,1
305113,3008,305,3,1,1,32,2,0,0,.83333331,.5,LPP+Subsidy+Supply,1
305600,3113,305,3,1,1,38,2,1,0,.85294116,.67647058,LPP+Subsidy+Supply,1
305352,3007,305,3,1,1,33,10,1,0,.92592591,.66666669,LPP+Subsidy+Supply,1
305300,3007,305,3,1,1,38,13,,0,.89285713,.64285713,LPP+Subsidy+Supply,1
305333,3007,305,3,1,1,32,2,0,0,.8888889,.62962961,LPP+Subsidy+Supply,1
305541,3113,305,3,1,1,25,10,1,0,.85294116,.70588237,LPP+Subsidy+Supply,1
305337,3007,305,3,1,1,31,1,,0,.89285713,.64285713,LPP+Subsidy+Supply,1
305132,3008,305,3,0,0,35,2,0,1,.875,.54166669,LPP+Subsidy+Supply,1
305102,3008,305,3,0,1,49,1,0,1,.83333331,.54166669,LPP+Subsidy+Supply,1
305419,3006,305,3,1,1,50,6,,0,.95999998,.63999999,LPP+Subsidy,1
305336,3007,305,3,0,1,65,1,,0,.89285713,.64285713,LPP+Subsidy+Supply,1
305114,3008,305,3,1,1,55,13,,0,.83999997,.51999998,LPP+Subsidy+Supply,1
305213,3009,305,3,0,0,35,1,,1,.85714287,.77142859,LPP+Subsidy+Supply,1
305503,3113,305,3,0,0,40,1,,1,.85714287,.6857143,LPP+Subsidy+Supply,1
305431,3006,305,3,1,1,33,7,,0,.95999998,.63999999,LPP+Subsidy,1
305421,3006,305,3,0,1,20,9,1,0,.95833331,.66666669,LPP+Subsidy,1
305330,3007,305,3,1,1,29,13,,0,.89285713,.64285713,LPP+Subsidy+Supply,1
305227,3009,305,3,0,1,27,2,,0,.85714287,.77142859,LPP+Subsidy+Supply,1
305241,3009,305,3,0,1,20,13,1,0,.85294116,.7647059,LPP+Subsidy+Supply,1
305240,3009,305,3,1,1,46,10,1,0,.85294116,.7647059,LPP+Subsidy+Supply,1
305312,3007,305,3,1,1,50,1,1,0,.8888889,.66666669,LPP+Subsidy+Supply,1
305301,3007,305,3,1,1,42,2,0,0,.8888889,.62962961,LPP+Subsidy+Supply,1
305418,3006,305,3,1,1,49,8,,1,.95999998,.63999999,LPP+Subsidy,1
305200,3009,305,3,1,1,35,2,1,0,.85294116,.7647059,LPP+Subsidy+Supply,1
305136,3008,305,3,0,0,70,10,,1,.83999997,.51999998,LPP+Subsidy+Supply,1
305324,3007,305,3,0,0,25,2,,1,.89285713,.64285713,LPP+Subsidy+Supply,1
305338,3007,305,3,1,1,45,1,,0,.89285713,.64285713,LPP+Subsidy+Supply,1
305501,3113,305,3,1,1,46,2,,0,.85714287,.6857143,LPP+Subsidy+Supply,1
305627,3008,305,3,0,0,37,2,,1,.83999997,.51999998,LPP+Subsidy+Supply,1
305437,3006,305,3,1,1,39,2,1,0,.95833331,.625,LPP+Subsidy,1
305103,3008,305,3,0,1,62,1,0,1,.83333331,.54166669,LPP+Subsidy+Supply,1
305425,3006,305,3,1,1,41,9,1,0,.95833331,.625,LPP+Subsidy,1
305427,3006,305,3,0,1,36,13,,0,.95999998,.63999999,LPP+Subsidy,1
305322,3007,305,3,0,1,26,2,,1,.89285713,.64285713,LPP+Subsidy+Supply,1
305524,3113,305,3,1,1,40,20,,0,.85714287,.6857143,LPP+Subsidy+Supply,1
305502,3113,305,3,0,0,70,1,,1,.85714287,.6857143,LPP+Subsidy+Supply,1
305510,3113,305,3,0,0,28,2,1,1,.88235295,.70588237,LPP+Subsidy+Supply,1
305344,3007,305,3,0,0,45,1,.m,1,.89285713,.64285713,LPP+Subsidy+Supply,1
305118,3008,305,3,0,0,45,1,0,1,.83333331,.54166669,LPP+Subsidy+Supply,1
305349,3007,305,3,0,0,35,2,,1,.89285713,.64285713,LPP+Subsidy+Supply,1
305442,3006,305,3,0,1,42,6,0,0,.95833331,.66666669,LPP+Subsidy,1
305318,3007,305,3,0,0,42,1,0,1,.92592591,.66666669,LPP+Subsidy+Supply,1
305316,3007,305,3,0,1,43,2,,0,.89285713,.64285713,LPP+Subsidy+Supply,1
305345,3007,305,3,0,0,67,2,0,1,.8888889,.66666669,LPP+Subsidy+Supply,1
305332,3007,305,3,1,1,70,1,,0,.89285713,.64285713,LPP+Subsidy+Supply,1
305225,3009,305,3,0,1,22,2,1,0,.88235295,.79411763,LPP+Subsidy+Supply,1
305515,3113,305,3,1,1,45,2,1,0,.85294116,.67647058,LPP+Subsidy+Supply,1
305621,3113,305,3,1,1,31,2,1,0,.85294116,.67647058,LPP+Subsidy+Supply,1
305530,3113,305,3,1,1,45,6,,0,.85714287,.6857143,LPP+Subsidy+Supply,1
305511,3113,305,3,1,1,50,15,,0,.85714287,.6857143,LPP+Subsidy+Supply,1
305446,3006,305,3,0,1,28,13,,0,.95999998,.63999999,LPP+Subsidy,1
305133,3008,305,3,0,1,41,20,,0,.83999997,.51999998,LPP+Subsidy+Supply,1
305438,3006,305,3,0,0,31,2,0,1,.95833331,.66666669,LPP+Subsidy,1
305347,3007,305,3,1,1,30,15,,0,.89285713,.64285713,LPP+Subsidy+Supply,1
305346,3007,305,3,1,1,32,1,0,0,.8888889,.62962961,LPP+Subsidy+Supply,1
305402,3006,305,3,1,1,32,2,,0,.95999998,.63999999,LPP+Subsidy,1
305633,3009,305,3,1,1,48,2,,0,.85714287,.77142859,LPP+Subsidy+Supply,1
305538,3113,305,3,1,1,40,2,1,0,.85294116,.67647058,LPP+Subsidy+Supply,1
305249,3009,305,3,1,1,50,2,1,0,.85294116,.7647059,LPP+Subsidy+Supply,1
