hhid,cid,vid,uid,does_hh_own,does_hh_has_access,hh_head_age,hh_head_educ_years,hh_has_electricity,hh_any_od,baseline_access,baseline_ownership,treat_cat,any_treatment,hh_head_age_flag_outlier,hh_head_educ_years_flag_outlier
303165,3133,303,3,1,1,40.0,1.0,,0,0.83783782,0.75675678,Control,0,0,0
303437,3003,303,3,1,1,72.0,1.0,0.0,0,0.5714286,0.47619048,Control,0,0,0
303687,3003,303,3,0,0,35.0,9.0,,1,0.59090906,0.5,Control,0,0,0
303679,3136,303,3,1,1,40.0,2.0,,0,0.46666667,0.33333334,Control,0,0,0
303190,3133,303,3,0,1,35.0,2.0,,0,0.83783782,0.75675678,Control,0,0,0
303436,3003,303,3,1,1,35.0,1.0,,0,0.59090906,0.5,Control,0,0,0
303169,3134,303,3,0,0,27.0,12.0,,1,0.9375,0.75,Control,0,0,0
303205,3139,303,3,0,0,40.0,3.0,,1,0.89999998,0.69999999,Control,0,0,0
303445,3003,303,3,1,1,39.0,9.0,,0,0.59090906,0.5,Control,0,0,0
303325,3005,303,3,1,1,40.0,2.0,0.0,0,0.5714286,0.42857143,Control,0,0,0
303197,3133,303,3,0,0,65.0,1.0,,1,0.83783782,0.75675678,Control,0,0,0
303267,3134,303,3,0,1,34.0,1.0,,1,0.9375,0.75,Control,0,0,0
303115,3004,303,3,0,1,26.0,2.0,,0,0.5714286,0.42857143,Control,0,0,0
303108,3004,303,3,1,1,34.0,12.0,,0,0.5714286,0.42857143,Control,0,0,0
303547,3140,303,3,1,1,50.0,8.0,,0,0.89473683,0.68421054,Control,0,0,0
303557,3140,303,3,0,0,50.0,2.0,1.0,1,0.8888889,0.66666669,Control,0,0,0
303318,3005,303,3,1,1,36.0,13.0,,0,0.60000002,0.46666667,Control,0,0,0
303553,3140,303,3,1,1,24.0,2.0,,0,0.89473683,0.68421054,Control,0,0,0
303453,3133,303,3,1,1,30.0,8.0,1.0,0,0.83333331,0.75,Control,0,0,0
303289,3133,303,3,1,1,33.0,2.0,,0,0.83783782,0.75675678,Control,0,0,0
303694,3003,303,3,0,0,46.0,12.0,0.0,1,0.61904764,0.52380955,Control,0,0,0
303404,3136,303,3,0,0,50.0,1.0,0.0,1,0.5,0.35714287,Control,0,0,0
303366,3136,303,3,1,1,80.0,1.0,,0,0.46666667,0.33333334,Control,0,0,0
303297,3132,303,3,1,1,38.0,2.0,1.0,0,0.6785714,0.64285713,Control,0,0,0
303435,3003,303,3,1,1,52.0,2.0,0.0,0,0.5714286,0.47619048,Control,0,0,0
303145,3004,303,3,0,0,29.0,2.0,,1,0.5714286,0.42857143,Control,0,0,0
303316,3005,303,3,0,0,32.0,9.0,,1,0.60000002,0.46666667,Control,0,0,0
303650,3138,303,3,0,0,85.0,1.0,0.0,1,0.27777779,0.22222222,Control,0,0,0
303157,3132,303,3,1,1,55.0,9.0,1.0,0,0.6785714,0.64285713,Control,0,0,0
303441,3003,303,3,0,0,44.0,2.0,,1,0.59090906,0.5,Control,0,0,0
303378,3134,303,3,0,0,60.0,1.0,0.0,1,0.93333334,0.73333335,Control,0,0,0
303506,3140,303,3,1,1,80.0,1.0,,0,0.89473683,0.68421054,Control,0,0,0
303354,3137,303,3,1,1,41.0,2.0,,0,0.77777779,0.7037037,Control,0,0,0
303413,3135,303,3,1,1,47.0,2.0,,0,0.46666667,0.33333334,Control,0,0,0
303234,3136,303,3,0,0,35.0,1.0,,1,0.46666667,0.33333334,Control,0,0,0
303454,3133,303,3,1,1,28.0,5.0,,0,0.83783782,0.75675678,Control,0,0,0
303112,3004,303,3,0,0,26.0,,1.0,1,0.60000002,0.44999999,Control,0,0,0
303272,3133,303,3,0,1,35.0,11.0,1.0,1,0.83333331,0.75,Control,0,0,0
303512,3140,303,3,1,1,35.0,1.0,,0,0.89473683,0.68421054,Control,0,0,0
303533,3139,303,3,1,1,32.0,15.0,,1,0.89999998,0.69999999,Control,0,0,0
303596,3133,303,3,0,1,50.0,15.0,1.0,0,0.83333331,0.75,Control,0,0,0
303154,3134,303,3,0,0,30.0,18.0,,1,0.9375,0.75,Control,0,0,0
303328,3005,303,3,1,1,40.0,2.0,0.0,0,0.5714286,0.5,Control,0,0,0
303554,3140,303,3,0,1,60.0,2.0,0.0,0,0.8888889,0.72222221,Control,0,0,0
303916,3138,303,3,0,0,48.0,2.0,0.0,1,0.27777779,0.22222222,Control,0,0,0
303667,3138,303,3,1,1,26.0,1.0,,1,0.2631579,0.21052632,Control,0,0,0
303538,3140,303,3,1,1,40.0,10.0,,1,0.89473683,0.68421054,Control,0,0,0
303374,3136,303,3,1,1,42.0,2.0,,0,0.46666667,0.33333334,Control,0,0,0
303811,3133,303,3,1,1,45.0,1.0,0.0,1,0.83333331,0.75,Control,0,0,0
303419,3135,303,3,0,0,22.0,9.0,0.0,1,0.5,0.35714287,Control,0,0,0
303427,3003,303,3,0,1,26.0,10.0,,0,0.59090906,0.5,Control,0,0,0
303183,3132,303,3,1,1,45.0,1.0,,1,0.68965518,0.65517241,Control,0,0,0
303481,3133,303,3,1,1,40.0,9.0,,0,0.83783782,0.75675678,Control,0,0,0
303251,3134,303,3,0,0,34.0,9.0,0.0,1,0.93333334,0.73333335,Control,0,0,0
303142,3004,303,3,0,1,37.0,,,0,0.5714286,0.42857143,Control,0,0,0
303311,3005,303,3,1,1,45.0,1.0,,0,0.60000002,0.46666667,Control,0,0,0
303914,3138,303,3,0,0,70.0,1.0,0.0,1,0.27777779,0.22222222,Control,0,0,0
303555,3140,303,3,1,1,35.0,2.0,1.0,0,0.8888889,0.66666669,Control,0,0,0
303116,3004,303,3,0,1,45.0,2.0,,0,0.5714286,0.42857143,Control,0,0,0
303457,3003,303,3,1,1,27.0,8.0,,0,0.59090906,0.5,Control,0,0,0
303601,3139,303,3,1,1,23.0,9.0,0.0,0,0.89655173,0.7241379,Control,0,0,0
303472,3003,303,3,1,1,65.0,2.0,0.0,0,0.5714286,0.47619048,Control,0,0,0
303159,3132,303,3,1,1,70.0,2.0,0.0,0,0.6785714,0.64285713,Control,0,0,0
303478,3133,303,3,0,0,55.0,2.0,,1,0.83783782,0.75675678,Control,0,0,0
303158,3132,303,3,0,1,28.0,13.0,,0,0.68965518,0.65517241,Control,0,0,0
303233,3136,303,3,0,0,31.0,1.0,,1,0.46666667,0.33333334,Control,0,0,0
303578,3133,303,3,0,1,60.0,1.0,,0,0.83783782,0.75675678,Control,0,0,0
303405,3136,303,3,0,0,55.0,12.0,,1,0.46666667,0.33333334,Control,0,0,0
303276,3133,303,3,0,1,25.0,2.0,,0,0.83783782,0.75675678,Control,0,0,0
303532,3139,303,3,1,1,27.0,6.0,1.0,0,0.89655173,0.68965518,Control,0,0,0
303428,3003,303,3,1,1,50.0,2.0,,0,0.59090906,0.5,Control,0,0,0
303556,3140,303,3,1,1,41.0,2.0,,0,0.89473683,0.68421054,Control,0,0,0
303135,3004,303,3,0,1,45.0,1.0,0.0,1,0.55000001,0.44999999,Control,0,0,0
303226,3135,303,3,0,0,48.0,1.0,0.0,1,0.5,0.35714287,Control,0,0,0
303528,3139,303,3,0,1,30.0,13.0,,0,0.89999998,0.69999999,Control,0,0,0
303283,3132,303,3,1,1,49.0,1.0,1.0,0,0.6785714,0.64285713,Control,0,0,0
303194,3133,303,3,1,1,28.0,5.0,,0,0.83783782,0.75675678,Control,0,0,0
303113,3004,303,3,0,0,55.0,1.0,,1,0.5714286,0.42857143,Control,0,0,0
303814,3133,303,3,0,1,50.0,,,0,0.83783782,0.75675678,Control,0,0,0
303591,3133,303,3,0,1,23.0,2.0,,0,0.83783782,0.75675678,Control,0,0,0
303448,3003,303,3,1,1,49.0,9.0,,0,0.59090906,0.5,Control,0,0,0
303589,3133,303,3,1,1,35.0,20.0,1.0,0,0.83333331,0.75,Control,0,0,0
303572,3133,303,3,1,1,60.0,2.0,,0,0.83783782,0.75675678,Control,0,0,0
303656,3138,303,3,1,1,65.0,1.0,,0,0.2631579,0.21052632,Control,0,0,0
303408,3135,303,3,0,1,50.0,2.0,,0,0.46666667,0.33333334,Control,0,0,0
303681,3136,303,3,1,1,34.0,12.0,,0,0.46666667,0.33333334,Control,0,0,0
303315,3005,303,3,1,1,26.0,14.0,,0,0.60000002,0.46666667,Control,0,0,0
303162,3132,303,3,1,1,30.0,2.0,,0,0.68965518,0.65517241,Control,0,0,0
303184,3132,303,3,0,1,27.0,6.0,,1,0.68965518,0.65517241,Control,0,0,0
303540,3140,303,3,1,1,37.0,2.0,1.0,0,0.8888889,0.66666669,Control,0,0,0
303513,3140,303,3,0,1,75.0,2.0,,0,0.89473683,0.68421054,Control,0,0,0
303235,3136,303,3,0,0,30.0,2.0,,1,0.46666667,0.33333334,Control,0,0,0
303317,3005,303,3,1,1,43.0,13.0,,0,0.60000002,0.46666667,Control,0,0,0
303324,3005,303,3,0,1,57.0,2.0,,0,0.60000002,0.46666667,Control,0,0,0
303217,3139,303,3,0,0,70.0,1.0,,1,0.89999998,0.69999999,Control,0,0,0
303816,3003,303,3,1,1,55.0,1.0,,1,0.59090906,0.5,Control,0,0,0
303302,3005,303,3,0,0,50.0,9.0,,1,0.60000002,0.46666667,Control,0,0,0
303172,3134,303,3,0,0,45.0,15.0,,1,0.9375,0.75,Control,0,0,0
303146,3004,303,3,1,1,50.0,8.0,1.0,0,0.55000001,0.40000001,Control,0,0,0
303200,3137,303,3,1,1,40.0,9.0,,0,0.77777779,0.7037037,Control,0,0,0
303330,3005,303,3,0,0,21.0,9.0,,1,0.60000002,0.46666667,Control,0,0,0
303412,3135,303,3,1,1,45.0,2.0,,0,0.46666667,0.33333334,Control,0,0,0
303477,3133,303,3,0,0,50.0,1.0,,1,0.83783782,0.75675678,Control,0,0,0
303450,3003,303,3,0,0,38.0,2.0,,1,0.59090906,0.5,Control,0,0,0
303280,3133,303,3,0,0,35.0,9.0,,1,0.83783782,0.75675678,Control,0,0,0
303287,3133,303,3,1,1,42.0,2.0,0.0,0,0.83333331,0.75,Control,0,0,0
303259,3134,303,3,0,1,45.0,2.0,,0,0.9375,0.75,Control,0,0,0
303223,3136,303,3,0,0,49.0,1.0,0.0,1,0.5,0.35714287,Control,0,0,0
303323,3005,303,3,1,1,38.0,2.0,0.0,0,0.5714286,0.42857143,Control,0,0,0
303425,3003,303,3,0,0,46.0,2.0,0.0,1,0.61904764,0.52380955,Control,0,0,0
303421,3135,303,3,1,1,43.0,10.0,0.0,0,0.42857143,0.2857143,Control,0,0,0
303335,3137,303,3,1,1,30.0,11.0,,0,0.77777779,0.7037037,Control,0,0,0
303918,3138,303,3,0,0,32.0,1.0,0.0,1,0.27777779,0.22222222,Control,0,0,0
303442,3003,303,3,1,1,31.0,2.0,0.0,1,0.5714286,0.47619048,Control,0,0,0
303326,3005,303,3,1,1,35.0,1.0,,0,0.60000002,0.46666667,Control,0,0,0
303446,3003,303,3,1,1,35.0,1.0,,0,0.59090906,0.5,Control,0,0,0
303810,3132,303,3,0,0,32.0,1.0,0.0,1,0.71428573,0.6785714,Control,0,0,0
303237,3136,303,3,0,0,40.0,1.0,,1,0.46666667,0.33333334,Control,0,0,0
303338,3137,303,3,1,1,35.0,9.0,1.0,0,0.76923078,0.69230771,Control,0,0,0
303516,3140,303,3,0,0,75.0,2.0,,1,0.89473683,0.68421054,Control,0,0,0
303459,3133,303,3,1,1,47.0,2.0,,0,0.83783782,0.75675678,Control,0,0,0
303271,3133,303,3,1,1,50.0,14.0,,1,0.83783782,0.75675678,Control,0,0,0
303219,3139,303,3,0,1,24.0,12.0,,1,0.89999998,0.69999999,Control,0,0,0
303353,3137,303,3,0,1,75.0,1.0,0.0,0,0.76923078,0.73076922,Control,0,0,0
303243,3136,303,3,0,1,30.0,14.0,,0,0.46666667,0.33333334,Control,0,0,0
303236,3136,303,3,0,0,35.0,1.0,,1,0.46666667,0.33333334,Control,0,0,0
303622,3139,303,3,0,1,26.0,8.0,,0,0.89999998,0.69999999,Control,0,0,0
303651,3138,303,3,0,0,30.0,2.0,,1,0.2631579,0.21052632,Control,0,0,0
303541,3140,303,3,0,1,27.0,12.0,1.0,0,0.8888889,0.72222221,Control,0,0,0
303195,3133,303,3,1,1,26.0,2.0,,0,0.83783782,0.75675678,Control,0,0,0
303473,3003,303,3,0,0,32.0,2.0,,1,0.59090906,0.5,Control,0,0,0
303372,3136,303,3,0,0,23.0,14.0,0.0,1,0.42857143,0.35714287,Control,0,0,0
303308,3005,303,3,0,0,40.0,2.0,,1,0.60000002,0.46666667,Control,0,0,0
303653,3138,303,3,0,0,55.0,2.0,,1,0.2631579,0.21052632,Control,0,0,0
303119,3004,303,3,1,1,26.0,7.0,,1,0.5714286,0.42857143,Control,0,0,0
303134,3004,303,3,0,1,80.0,1.0,,0,0.5714286,0.42857143,Control,0,0,0
303299,3132,303,3,0,1,65.0,2.0,1.0,0,0.6785714,0.64285713,Control,0,0,0
303619,3139,303,3,1,1,47.0,7.0,0.0,0,0.89655173,0.68965518,Control,0,0,0
303919,3138,303,3,0,0,50.0,2.0,0.0,1,0.27777779,0.22222222,Control,0,0,0
303525,3139,303,3,1,1,38.0,2.0,,0,0.89999998,0.69999999,Control,0,0,0
303915,3004,303,3,0,1,37.0,2.0,,0,0.5714286,0.42857143,Control,0,0,0
303238,3136,303,3,0,0,34.0,2.0,0.0,1,0.5,0.35714287,Control,0,0,0
303606,3139,303,3,1,1,32.0,2.0,,0,0.89999998,0.69999999,Control,0,0,0
303358,3137,303,3,0,0,28.0,2.0,,1,0.77777779,0.7037037,Control,0,0,0
303288,3133,303,3,0,1,38.0,9.0,0.0,0,0.83333331,0.75,Control,0,0,0
303163,3132,303,3,0,0,32.0,2.0,0.0,1,0.71428573,0.6785714,Control,0,0,0
303502,3140,303,3,0,1,22.0,13.0,1.0,0,0.8888889,0.72222221,Control,0,0,0
303117,3004,303,3,1,1,28.0,18.0,1.0,0,0.55000001,0.40000001,Control,0,0,0
303357,3137,303,3,0,1,35.0,1.0,1.0,0,0.76923078,0.73076922,Control,0,0,0
303575,3133,303,3,0,1,25.0,2.0,,0,0.83783782,0.75675678,Control,0,0,0
303313,3005,303,3,1,1,55.0,2.0,,0,0.60000002,0.46666667,Control,0,0,0
303400,3136,303,3,0,0,35.0,2.0,,1,0.46666667,0.33333334,Control,0,0,0
303804,3132,303,3,0,0,30.0,1.0,1.0,1,0.71428573,0.6785714,Control,0,0,0
303672,3136,303,3,1,1,32.0,8.0,,0,0.46666667,0.33333334,Control,0,0,0
303643,3138,303,3,1,1,30.0,13.0,,0,0.2631579,0.21052632,Control,0,0,0
303279,3133,303,3,0,0,28.0,9.0,0.0,1,0.8611111,0.77777779,Control,0,0,0
303144,3004,303,3,1,1,58.0,1.0,,0,0.5714286,0.42857143,Control,0,0,0
303576,3133,303,3,0,0,25.0,2.0,,1,0.83783782,0.75675678,Control,0,0,0
303660,3005,303,3,0,0,80.0,1.0,,1,0.60000002,0.46666667,Control,0,0,0
303680,3136,303,3,1,1,50.0,2.0,,0,0.46666667,0.33333334,Control,0,0,0
303462,3133,303,3,1,1,42.0,2.0,0.0,0,0.83333331,0.75,Control,0,0,0
303451,3003,303,3,0,0,70.0,2.0,0.0,1,0.5714286,0.52380955,Control,0,0,0
303534,3139,303,3,1,1,28.0,10.0,,1,0.89999998,0.69999999,Control,0,0,0
303220,3139,303,3,0,1,90.0,1.0,,0,0.89999998,0.69999999,Control,0,0,0
303424,3135,303,3,1,1,62.0,1.0,0.0,0,0.5,0.35714287,Control,0,0,0
303521,3139,303,3,1,1,65.0,12.0,1.0,0,0.89655173,0.68965518,Control,0,0,0
303274,3133,303,3,1,1,42.0,14.0,,0,0.83783782,0.75675678,Control,0,0,0
303422,3135,303,3,0,0,65.0,2.0,0.0,1,0.42857143,0.2857143,Control,0,0,0
303127,3004,303,3,1,1,48.0,1.0,,0,0.5714286,0.42857143,Control,0,0,0
303319,3005,303,3,1,1,35.0,8.0,,0,0.60000002,0.46666667,Control,0,0,0
303625,3139,303,3,1,1,28.0,2.0,,0,0.89999998,0.69999999,Control,0,0,0
303594,3133,303,3,0,1,45.0,9.0,0.0,0,0.83333331,0.75,Control,0,0,0
303216,3139,303,3,0,0,31.0,2.0,,1,0.89999998,0.69999999,Control,0,0,0
303401,3138,303,3,0,0,31.0,2.0,0.0,1,0.27777779,0.22222222,Control,0,0,0
303109,3004,303,3,0,0,55.0,2.0,1.0,1,0.55000001,0.40000001,Control,0,0,0
303242,3136,303,3,1,1,58.0,1.0,0.0,0,0.42857143,0.2857143,Control,0,0,0
303281,3133,303,3,1,1,35.0,2.0,,0,0.83783782,0.75675678,Control,0,0,0
303807,3132,303,3,1,1,31.0,2.0,0.0,0,0.6785714,0.64285713,Control,0,0,0
303350,3137,303,3,0,1,50.0,2.0,,0,0.77777779,0.7037037,Control,0,0,0
303321,3005,303,3,0,0,35.0,2.0,0.0,1,0.64285713,0.5,Control,0,0,0
303524,3139,303,3,1,1,25.0,9.0,1.0,0,0.89655173,0.68965518,Control,0,0,0
303802,3132,303,3,0,0,32.0,1.0,1.0,1,0.71428573,0.6785714,Control,0,0,0
303597,3133,303,3,1,1,52.0,2.0,,0,0.83783782,0.75675678,Control,0,0,0
303618,3139,303,3,1,1,32.0,2.0,0.0,0,0.89655173,0.68965518,Control,0,0,0
303565,3139,303,3,1,1,44.0,2.0,,0,0.89999998,0.69999999,Control,0,0,0
303273,3133,303,3,0,1,24.0,12.0,,1,0.83783782,0.75675678,Control,0,0,0
303688,3003,303,3,0,0,60.0,1.0,0.0,1,0.61904764,0.52380955,Control,0,0,0
303465,3003,303,3,1,1,47.0,2.0,,0,0.59090906,0.5,Control,0,0,0
303461,3133,303,3,0,0,38.0,2.0,0.0,1,0.83333331,0.75,Control,0,0,0
303552,3140,303,3,0,1,60.0,2.0,0.0,1,0.94444442,0.72222221,Control,0,0,0
303156,3132,303,3,1,1,60.0,1.0,0.0,0,0.6785714,0.64285713,Control,0,0,0
303432,3003,303,3,0,1,40.0,9.0,,0,0.59090906,0.5,Control,0,0,0
303613,3139,303,3,1,1,32.0,10.0,,0,0.89999998,0.69999999,Control,0,0,0
303531,3139,303,3,0,1,24.0,9.0,,1,0.89999998,0.69999999,Control,0,0,0
303690,3003,303,3,0,0,48.0,10.0,0.0,1,0.5714286,0.47619048,Control,0,0,0
303616,3139,303,3,0,1,40.0,9.0,1.0,0,0.89655173,0.68965518,Control,0,0,0
303368,3136,303,3,0,1,85.0,1.0,,0,0.46666667,0.33333334,Control,0,0,0
303320,3005,303,3,1,1,65.0,2.0,0.0,0,0.5714286,0.42857143,Control,0,0,0
303383,3134,303,3,0,0,30.0,1.0,,1,0.9375,0.75,Control,0,0,0
303644,3138,303,3,1,1,32.0,2.0,0.0,0,0.22222222,0.16666667,Control,0,0,0
303515,3140,303,3,1,1,42.0,20.0,1.0,0,0.8888889,0.66666669,Control,0,0,0
303244,3136,303,3,0,0,48.0,1.0,,1,0.46666667,0.33333334,Control,0,0,0
303349,3137,303,3,1,1,55.0,2.0,,0,0.77777779,0.7037037,Control,0,0,0
303670,3138,303,3,0,0,55.0,1.0,,1,0.2631579,0.21052632,Control,0,0,0
303363,3137,303,3,0,0,32.0,6.0,0.0,1,0.80769229,0.73076922,Control,0,0,0
304407,3129,304,3,1,1,31.0,15.0,,0,0.86956519,0.60869563,LPP+Subsidy,1,0,0
304219,3130,304,3,0,1,22.0,2.0,0.0,0,0.95238096,0.52380955,LPP+Subsidy+Supply,1,0,0
304113,3131,304,3,0,0,38.0,1.0,,1,0.25,0.1875,LPP+Subsidy,1,0,0
304340,3130,304,3,0,1,25.0,7.0,0.0,0,0.95238096,0.52380955,LPP+Subsidy+Supply,1,0,0
304423,3130,304,3,1,1,26.0,15.0,1.0,0,0.95238096,0.52380955,LPP+Subsidy+Supply,1,0,0
304110,3131,304,3,0,0,52.0,1.0,0.0,1,0.26666668,0.2,LPP+Subsidy,1,0,0
304520,3127,304,3,0,1,35.0,8.0,1.0,0,1.0,0.93333334,LPP+Subsidy+Supply,1,0,0
304512,3221,304,3,1,1,25.0,7.0,,0,0.66666669,0.58333331,LPP+Subsidy+Supply,1,0,0
304636,3128,304,3,1,1,28.0,9.0,1.0,0,0.7037037,0.51851851,LPP+Subsidy+Supply,1,0,0
304642,3128,304,3,1,1,56.0,2.0,0.0,0,0.7037037,0.48148149,LPP+Subsidy+Supply,1,0,0
304428,3130,304,3,1,1,47.0,1.0,0.0,0,0.95238096,0.47619048,LPP+Subsidy+Supply,1,0,0
304529,3129,304,3,1,1,21.0,9.0,,0,0.86956519,0.60869563,LPP+Subsidy,1,0,0
304429,3130,304,3,0,1,48.0,9.0,,0,0.95454544,0.5,LPP+Subsidy+Supply,1,0,0
304616,3128,304,3,1,1,24.0,10.0,0.0,0,0.7037037,0.51851851,LPP+Subsidy+Supply,1,0,0
304531,3221,304,3,1,1,30.0,9.0,1.0,0,0.63636363,0.54545456,LPP+Subsidy+Supply,1,0,0
304618,3128,304,3,0,0,40.0,7.0,,1,0.71428573,0.5,LPP+Subsidy+Supply,1,0,0
304639,3128,304,3,0,0,28.0,2.0,,1,0.71428573,0.5,LPP+Subsidy+Supply,1,0,0
304333,3130,304,3,1,1,40.0,2.0,1.0,0,0.95238096,0.47619048,LPP+Subsidy+Supply,1,0,0
304107,3131,304,3,0,0,34.0,10.0,,1,0.25,0.1875,LPP+Subsidy,1,0,0
304546,3130,304,3,1,1,42.0,1.0,,0,0.95454544,0.5,LPP+Subsidy+Supply,1,0,0
304609,3128,304,3,1,1,50.0,2.0,1.0,0,0.7037037,0.48148149,LPP+Subsidy+Supply,1,0,0
304536,3127,304,3,1,1,40.0,2.0,0.0,0,1.0,0.86666667,LPP+Subsidy+Supply,1,0,0
304704,3129,304,3,1,1,32.0,2.0,,0,0.86956519,0.60869563,LPP+Subsidy,1,0,0
304623,3128,304,3,0,1,34.0,12.0,,0,0.71428573,0.5,LPP+Subsidy+Supply,1,0,0
304601,3129,304,3,1,1,50.0,9.0,,0,0.86956519,0.60869563,LPP+Subsidy,1,0,0
304335,3130,304,3,1,1,50.0,1.0,0.0,0,0.95238096,0.47619048,LPP+Subsidy+Supply,1,0,0
304319,3129,304,3,1,1,40.0,2.0,,0,0.86956519,0.60869563,LPP+Subsidy,1,0,0
304338,3130,304,3,1,1,36.0,9.0,,0,0.95454544,0.5,LPP+Subsidy+Supply,1,0,0
304414,3129,304,3,1,1,45.0,2.0,1.0,0,0.86363637,0.59090906,LPP+Subsidy,1,0,0
304703,3129,304,3,0,1,28.0,10.0,1.0,0,0.86363637,0.63636363,LPP+Subsidy,1,0,0
304334,3130,304,3,1,1,39.0,2.0,1.0,0,0.95238096,0.47619048,LPP+Subsidy+Supply,1,0,0
304121,3131,304,3,1,1,48.0,2.0,0.0,0,0.2,0.13333334,LPP+Subsidy,1,0,0
304508,3221,304,3,0,0,30.0,1.0,0.0,1,0.72727275,0.63636363,LPP+Subsidy+Supply,1,0,0
304702,3129,304,3,1,1,32.0,1.0,,0,0.86956519,0.60869563,LPP+Subsidy,1,0,0
304620,3128,304,3,1,1,28.0,9.0,1.0,0,0.7037037,0.51851851,LPP+Subsidy+Supply,1,0,0
304218,3130,304,3,0,1,36.0,2.0,,0,0.95454544,0.5,LPP+Subsidy+Supply,1,0,0
304418,3129,304,3,0,1,33.0,14.0,,0,0.86956519,0.60869563,LPP+Subsidy,1,0,0
304426,3130,304,3,1,1,34.0,9.0,1.0,0,0.95238096,0.52380955,LPP+Subsidy+Supply,1,0,0
304504,3221,304,3,1,1,35.0,2.0,1.0,0,0.72727275,0.63636363,LPP+Subsidy+Supply,1,0,0
304101,3131,304,3,0,0,23.0,11.0,,1,0.25,0.1875,LPP+Subsidy,1,0,0
304118,3131,304,3,1,1,50.0,7.0,,0,0.25,0.1875,LPP+Subsidy,1,0,0
304318,3129,304,3,0,0,70.0,2.0,0.0,1,0.86363637,0.63636363,LPP+Subsidy,1,0,0
304425,3130,304,3,1,1,50.0,2.0,,0,0.95454544,0.5,LPP+Subsidy+Supply,1,0,0
304416,3129,304,3,1,1,38.0,1.0,,0,0.86956519,0.60869563,LPP+Subsidy,1,0,0
304214,3130,304,3,1,1,33.0,20.0,,0,0.95454544,0.5,LPP+Subsidy+Supply,1,0,0
304607,3128,304,3,1,1,55.0,9.0,1.0,0,0.7037037,0.48148149,LPP+Subsidy+Supply,1,0,0
304320,3129,304,3,0,0,44.0,2.0,0.0,1,0.86363637,0.63636363,LPP+Subsidy,1,0,0
304323,3129,304,3,1,1,25.0,21.0,,0,0.86956519,0.60869563,LPP+Subsidy,1,0,0
304308,3129,304,3,0,0,25.0,1.0,,1,0.86956519,0.60869563,LPP+Subsidy,1,0,0
304208,3128,304,3,0,1,24.0,9.0,,0,0.71428573,0.5,LPP+Subsidy+Supply,1,0,0
304502,3221,304,3,0,0,22.0,11.0,1.0,1,0.63636363,0.54545456,LPP+Subsidy+Supply,1,0,0
304505,3221,304,3,0,0,50.0,1.0,,1,0.66666669,0.58333331,LPP+Subsidy+Supply,1,0,0
304331,3129,304,3,1,1,52.0,1.0,,0,0.86956519,0.60869563,LPP+Subsidy,1,0,0
304104,3131,304,3,0,0,36.0,2.0,,1,0.25,0.1875,LPP+Subsidy,1,0,0
304509,3221,304,3,1,1,55.0,11.0,,0,0.66666669,0.58333331,LPP+Subsidy+Supply,1,0,0
304514,3221,304,3,1,1,60.0,8.0,0.0,0,0.63636363,0.54545456,LPP+Subsidy+Supply,1,0,0
304610,3128,304,3,1,1,28.0,10.0,,0,0.71428573,0.5,LPP+Subsidy+Supply,1,0,0
304604,3128,304,3,1,1,65.0,2.0,,0,0.71428573,0.5,LPP+Subsidy+Supply,1,0,0
304222,3130,304,3,0,1,30.0,9.0,,0,0.95454544,0.5,LPP+Subsidy+Supply,1,0,0
304303,3128,304,3,0,1,26.0,2.0,,0,0.71428573,0.5,LPP+Subsidy+Supply,1,0,0
304510,3221,304,3,1,1,25.0,2.0,,0,0.66666669,0.58333331,LPP+Subsidy+Supply,1,0,0
304103,3131,304,3,0,0,22.0,2.0,0.0,1,0.26666668,0.2,LPP+Subsidy,1,0,0
304403,3131,304,3,1,1,35.0,2.0,,0,0.25,0.1875,LPP+Subsidy,1,0,0
304513,3221,304,3,1,1,48.0,2.0,0.0,1,0.72727275,0.63636363,LPP+Subsidy+Supply,1,0,0
304516,3221,304,3,1,1,40.0,2.0,,0,0.66666669,0.58333331,LPP+Subsidy+Supply,1,0,0
304313,3129,304,3,1,1,40.0,18.0,,0,0.86956519,0.60869563,LPP+Subsidy,1,0,0
304626,3128,304,3,0,1,31.0,15.0,0.0,0,0.7037037,0.51851851,LPP+Subsidy+Supply,1,0,0
304411,3129,304,3,1,1,30.0,1.0,,0,0.86956519,0.60869563,LPP+Subsidy,1,0,0
304305,3128,304,3,0,1,52.0,12.0,,0,0.71428573,0.5,LPP+Subsidy+Supply,1,0,0
304339,3130,304,3,0,1,80.0,1.0,0.0,0,0.95238096,0.47619048,LPP+Subsidy+Supply,1,0,0
304511,3221,304,3,0,0,39.0,2.0,,1,0.66666669,0.58333331,LPP+Subsidy+Supply,1,0,0
304524,3127,304,3,1,1,52.0,2.0,1.0,0,1.0,0.86666667,LPP+Subsidy+Supply,1,0,0
304109,3131,304,3,0,0,70.0,2.0,,1,0.25,0.1875,LPP+Subsidy,1,0,0
304434,3130,304,3,1,1,35.0,1.0,0.0,0,0.95238096,0.47619048,LPP+Subsidy+Supply,1,0,0
304614,3128,304,3,0,1,80.0,1.0,0.0,0,0.74074072,0.51851851,LPP+Subsidy+Supply,1,0,0
304108,3131,304,3,0,0,41.0,2.0,0.0,1,0.26666668,0.2,LPP+Subsidy,1,0,0
